replicate_seed,generation,mutation_rate,reputation_enabled,policy,count,payoff,average_payoff_per_round,cooperation_rate,selected_count,mutations_in,mutations_out,next_count
20260928,9,0.0,False,always_defect,69,42072,1.2194782608695651,0.0,64,0,0,64
20260928,9,0.0,False,reputation_guard,1,510,1.02,1.0,1,0,0,1
20260928,9,0.0,False,tit_for_tat,28,21777,1.5555,0.38092857142857145,33,0,0,33
20260929,0,0.0,False,always_cooperate,25,28500,2.28,1.0,23,0,0,23
20260929,0,0.0,False,always_defect,25,39312,3.14496,0.0,31,0,0,31
20260929,0,0.0,False,reputation_guard,25,27330,2.1864,1.0,22,0,0,22
20260929,0,0.0,False,tit_for_tat,25,30927,2.47416,0.77464,24,0,0,24
20260929,1,0.0,False,always_cooperate,23,23670,2.0582608695652174,1.0,20,0,0,20
20260929,1,0.0,False,always_defect,31,44576,2.8758709677419354,0.0,37,0,0,37
20260929,1,0.0,False,reputation_guard,22,23160,2.1054545454545455,1.0,19,0,0,19
20260929,1,0.0,False,tit_for_tat,24,28041,2.33675,0.71575,24,0,0,24
20260929,2,0.0,False,always_cooperate,20,18840,1.884,1.0,17,0,0,17
20260929,2,0.0,False,always_defect,37,48984,2.6477837837837837,0.0,43,0,0,43
20260929,2,0.0,False,reputation_guard,19,18150,1.9105263157894736,1.0,16,0,0,16
20260929,2,0.0,False,tit_for_tat,24,26529,2.21075,0.66175,24,0,0,24
20260929,3,0.0,False,always_cooperate,17,14250,1.6764705882352942,1.0,13,0,0,13
20260929,3,0.0,False,always_defect,43,52360,2.435348837209302,0.0,50,0,0,50
20260929,3,0.0,False,reputation_guard,16,13680,1.71,1.0,13,0,0,13
20260929,3,0.0,False,tit_for_tat,24,24975,2.08125,0.60625,24,0,0,24
20260929,4,0.0,False,always_cooperate,13,9330,1.4353846153846155,1.0,10,0,0,10
20260929,4,0.0,False,always_defect,50,53304,2.13216,0.0,55,0,0,55
20260929,4,0.0,False,reputation_guard,13,10170,1.5646153846153845,1.0,10,0,0,10
20260929,4,0.0,False,tit_for_tat,24,23904,1.992,0.568,25,0,0,25
20260929,5,0.0,False,always_cooperate,10,6930,1.386,1.0,8,0,0,8
20260929,5,0.0,False,always_defect,55,52448,1.9072,0.0,59,0,0,59
20260929,5,0.0,False,reputation_guard,10,6420,1.284,1.0,7,0,0,7
20260929,5,0.0,False,tit_for_tat,25,23073,1.84584,0.50536,26,0,0,26
20260929,6,0.0,False,always_cooperate,8,5100,1.275,1.0,6,0,0,6
20260929,6,0.0,False,always_defect,59,50416,1.7090169491525424,0.0,62,0,0,62
20260929,6,0.0,False,reputation_guard,7,4110,1.1742857142857144,1.0,5,0,0,5
20260929,6,0.0,False,tit_for_tat,26,22221,1.7093076923076924,0.44684615384615384,27,0,0,27
20260929,7,0.0,False,always_cooperate,6,3120,1.04,1.0,4,0,0,4
20260929,7,0.0,False,always_defect,62,48720,1.5716129032258064,0.0,63,0,0,63
20260929,7,0.0,False,reputation_guard,5,2700,1.08,1.0,4,0,0,4
20260929,7,0.0,False,tit_for_tat,27,22230,1.6466666666666667,0.42,29,0,0,29
20260929,8,0.0,False,always_cooperate,4,2220,1.11,1.0,3,0,0,3
20260929,8,0.0,False,always_defect,63,45060,1.4304761904761905,0.0,61,0,0,61
20260929,8,0.0,False,reputation_guard,4,2340,1.17,1.0,3,0,0,3
20260929,8,0.0,False,tit_for_tat,29,24390,1.6820689655172414,0.43517241379310345,33,0,0,33
20260929,9,0.0,False,always_cooperate,3,1470,0.98,1.0,2,0,0,2
20260929,9,0.0,False,always_defect,61,42524,1.3942295081967213,0.0,58,0,0,58
20260929,9,0.0,False,reputation_guard,3,1650,1.1,1.0,2,0,0,2
20260929,9,0.0,False,tit_for_tat,33,27534,1.6687272727272728,0.4294545454545455,38,0,0,38
20260930,0,0.0,False,always_cooperate,25,28200,2.256,1.0,22,0,0,22
20260930,0,0.0,False,always_defect,25,38028,3.04224,0.0,30,0,0,30
20260930,0,0.0,False,reputation_guard,25,28620,2.2896,1.0,23,0,0,23
20260930,0,0.0,False,tit_for_tat,25,30738,2.45904,0.76816,25,0,0,25
20260930,1,0.0,False,always_cooperate,22,22890,2.080909090909091,1.0,19,0,0,19
20260930,1,0.0,False,always_defect,30,44092,2.9394666666666667,0.0,37,0,0,37
20260930,1,0.0,False,reputation_guard,23,24000,2.0869565217391304,1.0,20,0,0,20
20260930,1,0.0,False,tit_for_tat,25,29037,2.32296,0.70984,24,0,0,24
20260930,2,0.0,False,always_cooperate,19,17880,1.8821052631578947,1.0,16,0,0,16
20260930,2,0.0,False,always_defect,37,49464,2.6737297297297298,0.0,44,0,0,44
20260930,2,0.0,False,reputation_guard,20,18750,1.875,1.0,17,0,0,17
20260930,2,0.0,False,tit_for_tat,24,26529,2.21075,0.66175,23,0,0,23
20260930,3,0.0,False,always_cooperate,16,12960,1.62,1.0,12,0,0,12
20260930,3,0.0,False,always_defect,44,53364,2.4256363636363636,0.0,51,0,0,51
20260930,3,0.0,False,reputation_guard,17,14490,1.704705882352941,1.0,14,0,0,14
20260930,3,0.0,False,tit_for_tat,23,24189,2.1033913043478263,0.6157391304347826,23,0,0,23
20260930,4,0.0,False,always_cooperate,12,8910,1.485,1.0,9,0,0,9
20260930,4,0.0,False,always_defect,51,54456,2.135529411764706,0.0,57,0,0,57
20260930,4,0.0,False,reputation_guard,14,10140,1.4485714285714286,1.0,11,0,0,11
20260930,4,0.0,False,tit_for_tat,23,22131,1.9244347826086956,0.5390434782608695,23,0,0,23
20260930,5,0.0,False,always_cooperate,9,5760,1.28,1.0,7,0,0,7
20260930,5,0.0,False,always_defect,57,54748,1.9209824561403508,0.0,63,0,0,63
20260930,5,0.0,False,reputation_guard,11,6600,1.2,1.0,7,0,0,7
20260930,5,0.0,False,tit_for_tat,23,20178,1.7546086956521738,0.4662608695652174,23,0,0,23
20260930,6,0.0,False,always_cooperate,7,3780,1.08,1.0,5,0,0,5
20260930,6,0.0,False,always_defect,63,53300,1.692063492063492,0.0,67,0,0,67
20260930,6,0.0,False,reputation_guard,7,3060,0.8742857142857143,1.0,4,0,0,4
20260930,6,0.0,False,tit_for_tat,23,19170,1.6669565217391304,0.42869565217391303,24,0,0,24
20260930,7,0.0,False,always_cooperate,5,2370,0.948,1.0,3,0,0,3
20260930,7,0.0,False,always_defect,67,48960,1.4614925373134329,0.0,68,0,0,68
20260930,7,0.0,False,reputation_guard,4,1980,0.99,1.0,3,0,0,3
20260930,7,0.0,False,tit_for_tat,24,18885,1.57375,0.38875,26,0,0,26
20260930,8,0.0,False,always_cooperate,3,1110,0.74,1.0,2,0,0,2
20260930,8,0.0,False,always_defect,68,46448,1.3661176470588234,0.0,67,0,0,67
20260930,8,0.0,False,reputation_guard,3,1290,0.86,1.0,2,0,0,2
20260930,8,0.0,False,tit_for_tat,26,19848,1.5267692307692309,0.3686153846153846,29,0,0,29
20260930,9,0.0,False,always_cooperate,2,1170,1.17,1.0,2,0,0,2
20260930,9,0.0,False,always_defect,67,42528,1.269492537313433,0.0,63,0,0,63
20260930,9,0.0,False,reputation_guard,2,960,0.96,1.0,1,0,0,1
20260930,9,0.0,False,tit_for_tat,29,23193,1.5995172413793104,0.39979310344827584,34,0,0,34
