replicate_seed,generation,mutation_rate,reputation_enabled,communication_enabled,policy,count,payoff,average_payoff_per_round,cooperation_rate,selected_count,mutations_in,mutations_out,next_count
20260925,1,0.0,False,True,always_defect,21,27728,2.640761904761905,0.0,22,0,0,22
20260925,1,0.0,False,True,communication_guard,21,26770,2.5495238095238095,0.7676190476190476,22,0,0,22
20260925,1,0.0,False,True,reputation_guard,19,22680,2.3873684210526314,1.0,18,0,0,18
20260925,1,0.0,False,True,tit_for_tat,20,25023,2.5023,0.7867,20,0,0,20
20260925,2,0.0,False,True,always_cooperate,18,20340,2.26,1.0,17,0,0,17
20260925,2,0.0,False,True,always_defect,22,28920,2.629090909090909,0.0,23,0,0,23
20260925,2,0.0,False,True,communication_guard,22,27712,2.5192727272727273,0.7563636363636363,23,0,0,23
20260925,2,0.0,False,True,reputation_guard,18,20880,2.32,1.0,17,0,0,17
20260925,2,0.0,False,True,tit_for_tat,20,25212,2.5212,0.7948,20,0,0,20
20260925,3,0.0,False,True,always_cooperate,17,19620,2.308235294117647,1.0,16,0,0,16
20260925,3,0.0,False,True,always_defect,23,28388,2.4685217391304346,0.0,24,0,0,24
20260925,3,0.0,False,True,communication_guard,23,28192,2.4514782608695653,0.7278260869565217,24,0,0,24
20260925,3,0.0,False,True,reputation_guard,17,19650,2.3117647058823527,1.0,16,0,0,16
20260925,3,0.0,False,True,tit_for_tat,20,24330,2.433,0.757,20,0,0,20
20260925,4,0.0,False,True,always_cooperate,16,18360,2.295,1.0,16,0,0,16
20260925,4,0.0,False,True,always_defect,24,28756,2.396333333333333,0.0,24,0,0,24
20260925,4,0.0,False,True,communication_guard,24,29366,2.4471666666666665,0.7233333333333334,25,0,0,25
20260925,4,0.0,False,True,reputation_guard,16,18000,2.25,1.0,15,0,0,15
20260925,4,0.0,False,True,tit_for_tat,20,24267,2.4267,0.7543,20,0,0,20
20260925,5,0.0,False,True,always_cooperate,16,18390,2.29875,1.0,16,0,0,16
20260925,5,0.0,False,True,always_defect,24,28336,2.3613333333333335,0.0,24,0,0,24
20260925,5,0.0,False,True,communication_guard,25,30176,2.41408,0.6936,26,0,0,26
20260925,5,0.0,False,True,reputation_guard,15,16680,2.224,1.0,14,0,0,14
20260925,5,0.0,False,True,tit_for_tat,20,23742,2.3742,0.7318,20,0,0,20
20260925,6,0.0,False,True,always_cooperate,16,18270,2.28375,1.0,16,0,0,16
20260925,6,0.0,False,True,always_defect,24,27136,2.2613333333333334,0.0,23,0,0,23
20260925,6,0.0,False,True,communication_guard,26,30856,2.3735384615384616,0.6738461538461539,27,0,0,27
20260925,6,0.0,False,True,reputation_guard,14,16350,2.335714285714286,1.0,14,0,0,14
20260925,6,0.0,False,True,tit_for_tat,20,23742,2.3742,0.7318,20,0,0,20
20260925,7,0.0,False,True,always_cooperate,16,18540,2.3175,1.0,16,0,0,16
20260925,7,0.0,False,True,always_defect,23,26868,2.3363478260869566,0.0,23,0,0,23
20260925,7,0.0,False,True,communication_guard,27,32262,2.389777777777778,0.6814814814814815,27,0,0,27
20260925,7,0.0,False,True,reputation_guard,14,15900,2.2714285714285714,1.0,14,0,0,14
20260925,7,0.0,False,True,tit_for_tat,20,23595,2.3595,0.7255,20,0,0,20
20260925,8,0.0,False,True,always_cooperate,16,18510,2.31375,1.0,15,0,0,15
20260925,8,0.0,False,True,always_defect,23,25756,2.2396521739130435,0.0,22,0,0,22
20260925,8,0.0,False,True,communication_guard,27,33488,2.4805925925925925,0.737037037037037,28,0,0,28
20260925,8,0.0,False,True,reputation_guard,14,16650,2.3785714285714286,1.0,14,0,0,14
20260925,8,0.0,False,True,tit_for_tat,20,24939,2.4939,0.7831,21,0,0,21
20260925,9,0.0,False,True,always_cooperate,15,17610,2.348,1.0,15,0,0,15
20260925,9,0.0,False,True,always_defect,22,25412,2.3101818181818183,0.0,21,0,0,21
20260925,9,0.0,False,True,communication_guard,28,34986,2.499,0.7471428571428571,29,0,0,29
20260925,9,0.0,False,True,reputation_guard,14,15960,2.28,1.0,13,0,0,13
20260925,9,0.0,False,True,tit_for_tat,21,26208,2.496,0.784,22,0,0,22
20260926,0,0.0,False,True,always_cooperate,20,23490,2.349,1.0,19,0,0,19
20260926,0,0.0,False,True,always_defect,20,27312,2.7312,0.0,22,0,0,22
20260926,0,0.0,False,True,communication_guard,20,25766,2.5766,0.781,20,0,0,20
20260926,0,0.0,False,True,reputation_guard,20,24120,2.412,1.0,19,0,0,19
20260926,0,0.0,False,True,tit_for_tat,20,25233,2.5233,0.7957,20,0,0,20
20260926,1,0.0,False,True,always_cooperate,19,21450,2.2578947368421054,1.0,17,0,0,17
20260926,1,0.0,False,True,always_defect,22,29764,2.7058181818181817,0.0,24,0,0,24
20260926,1,0.0,False,True,communication_guard,20,25294,2.5294,0.761,21,0,0,21
20260926,1,0.0,False,True,reputation_guard,19,22140,2.3305263157894736,1.0,18,0,0,18
20260926,1,0.0,False,True,tit_for_tat,20,25233,2.5233,0.7957,20,0,0,20
20260926,2,0.0,False,True,always_cooperate,17,19410,2.283529411764706,1.0,16,0,0,16
20260926,2,0.0,False,True,always_defect,24,30060,2.505,0.0,25,0,0,25
20260926,2,0.0,False,True,communication_guard,21,25604,2.4384761904761905,0.7219047619047619,22,0,0,22
20260926,2,0.0,False,True,reputation_guard,18,20520,2.28,1.0,17,0,0,17
20260926,2,0.0,False,True,tit_for_tat,20,24099,2.4099,0.7471,20,0,0,20
20260926,3,0.0,False,True,always_cooperate,16,18120,2.265,1.0,15,0,0,15
20260926,3,0.0,False,True,always_defect,25,30640,2.4512,0.0,26,0,0,26
20260926,3,0.0,False,True,communication_guard,22,26746,2.4314545454545455,0.7163636363636363,23,0,0,23
20260926,3,0.0,False,True,reputation_guard,17,18750,2.2058823529411766,1.0,16,0,0,16
20260926,3,0.0,False,True,tit_for_tat,20,24036,2.4036,0.7444,20,0,0,20
20260926,4,0.0,False,True,always_cooperate,15,16440,2.192,1.0,15,0,0,15
20260926,4,0.0,False,True,always_defect,26,31200,2.4,0.0,27,0,0,27
20260926,4,0.0,False,True,communication_guard,23,26418,2.297217391304348,0.6208695652173913,23,0,0,23
20260926,4,0.0,False,True,reputation_guard,16,17280,2.16,1.0,15,0,0,15
20260926,4,0.0,False,True,tit_for_tat,20,22713,2.2713,0.6877,20,0,0,20
20260926,5,0.0,False,True,always_cooperate,15,16470,2.196,1.0,15,0,0,15
20260926,5,0.0,False,True,always_defect,27,30544,2.2625185185185184,0.0,27,0,0,27
20260926,5,0.0,False,True,communication_guard,23,26448,2.299826086956522,0.6365217391304347,23,0,0,23
20260926,5,0.0,False,True,reputation_guard,15,16860,2.248,1.0,15,0,0,15
20260926,5,0.0,False,True,tit_for_tat,20,22587,2.2587,0.6823,20,0,0,20
20260926,6,0.0,False,True,always_cooperate,15,16260,2.168,1.0,14,0,0,14
20260926,6,0.0,False,True,always_defect,27,31544,2.3365925925925928,0.0,28,0,0,28
20260926,6,0.0,False,True,communication_guard,23,26448,2.299826086956522,0.64,23,0,0,23
20260926,6,0.0,False,True,reputation_guard,15,16320,2.176,1.0,15,0,0,15
20260926,6,0.0,False,True,tit_for_tat,20,22902,2.2902,0.6958,20,0,0,20
20260926,7,0.0,False,True,always_cooperate,14,14880,2.125714285714286,1.0,13,0,0,13
20260926,7,0.0,False,True,always_defect,28,31128,2.2234285714285713,0.0,27,0,0,27
20260926,7,0.0,False,True,communication_guard,23,26976,2.3457391304347825,0.668695652173913,24,0,0,24
20260926,7,0.0,False,True,reputation_guard,15,16800,2.24,1.0,15,0,0,15
20260926,7,0.0,False,True,tit_for_tat,20,23469,2.3469,0.7201,21,0,0,21
20260926,8,0.0,False,True,always_cooperate,13,14160,2.1784615384615384,1.0,12,0,0,12
20260926,8,0.0,False,True,always_defect,27,30544,2.2625185185185184,0.0,27,0,0,27
20260926,8,0.0,False,True,communication_guard,24,28536,2.378,0.6858333333333333,25,0,0,25
20260926,8,0.0,False,True,reputation_guard,15,16110,2.148,1.0,14,0,0,14
20260926,8,0.0,False,True,tit_for_tat,21,25200,2.4,0.7428571428571429,22,0,0,22
20260926,9,0.0,False,True,always_cooperate,12,13050,2.175,1.0,12,0,0,12
20260926,9,0.0,False,True,always_defect,27,30088,2.228740740740741,0.0,27,0,0,27
20260926,9,0.0,False,True,communication_guard,25,28590,2.2872,0.6224,25,0,0,25
20260926,9,0.0,False,True,reputation_guard,14,14490,2.07,1.0,13,0,0,13
20260926,9,0.0,False,True,tit_for_tat,22,25293,2.2993636363636365,0.6997272727272728,23,0,0,23
